timestamp,lap,distance,speed,throttle,brake,steering,gear,rpm,x,y,sector,corner,lap_time
368.147,4,4115.88,237.411,96.0,0.0,0.553,7,12500,848.998,-78.756,3,Final Straight,92.5
368.28,4,4121.888,235.877,88.0,0.0,0.699,7,12500,852.932,-73.197,3,Final Straight,92.5
368.412,4,4127.897,238.245,86.0,0.0,-0.763,7,12500,856.834,-67.624,3,Final Straight,92.5
368.544,4,4133.906,235.748,90.0,0.0,0.782,7,12500,860.699,-62.037,3,Final Straight,92.5
368.677,4,4139.914,234.152,95.0,0.0,-3.631,7,12500,864.527,-56.438,3,Final Straight,92.5
368.809,4,4145.923,233.695,94.0,0.0,0.865,7,12500,868.312,-50.827,3,Final Straight,92.5
368.941,4,4151.931,235.735,96.0,0.0,-2.05,7,12500,872.053,-45.205,3,Final Straight,92.5
369.074,4,4157.94,234.715,93.0,0.0,-1.462,7,12500,875.746,-39.575,3,Final Straight,92.5
369.206,4,4163.948,234.832,87.0,0.0,1.27,7,12500,879.388,-33.936,3,Final Straight,92.5
369.338,4,4169.957,235.151,96.0,0.0,-3.661,7,12500,882.977,-28.291,3,Final Straight,92.5
369.471,4,4175.966,233.185,94.0,0.0,-2.934,7,12500,886.508,-22.64,3,Final Straight,92.5
369.603,4,4181.974,231.039,91.0,0.0,1.062,7,12500,889.979,-16.984,3,Final Straight,92.5
369.735,4,4187.983,233.11,99.0,0.0,0.316,7,12500,893.387,-11.324,3,Final Straight,92.5
369.868,4,4193.991,230.103,95.0,0.0,-1.651,7,12500,896.728,-5.663,3,Final Straight,92.5
370.0,4,4200.0,231.519,98.0,0.0,0.163,7,12500,900.0,-0.0,3,Main Straight,92.5
376.4,5,0.0,270.789,86.0,0.0,-2.364,8,12500,900.0,0.0,1,Main Straight,94.1
376.535,5,6.009,273.497,87.0,0.0,1.726,8,12500,903.199,5.663,1,Main Straight,94.1
376.669,5,12.017,272.022,88.0,0.0,-3.161,8,12500,906.322,11.324,1,Main Straight,94.1
376.804,5,18.026,273.602,95.0,0.0,1.024,8,12500,909.367,16.984,1,Main Straight,94.1
376.938,5,24.034,273.651,85.0,0.0,-1.197,8,12500,912.329,22.64,1,Main Straight,94.1
377.073,5,30.043,276.65,84.0,0.0,0.924,8,12500,915.206,28.291,1,Main Straight,94.1
377.208,5,36.052,276.147,99.0,0.0,-0.038,8,12500,917.995,33.936,1,Main Straight,94.1
377.342,5,42.06,277.659,80.0,0.0,0.874,8,12500,920.692,39.575,1,Main Straight,94.1
377.477,5,48.069,277.325,85.0,0.0,0.477,8,12500,923.295,45.205,1,Main Straight,94.1
377.612,5,54.077,276.535,95.0,0.0,1.439,8,12500,925.801,50.827,1,Main Straight,94.1
377.746,5,60.086,277.65,96.0,0.0,1.67,8,12500,928.206,56.438,1,Main Straight,94.1
377.881,5,66.094,282.046,87.0,0.0,-1.509,8,12500,930.509,62.037,1,Main Straight,94.1
378.015,5,72.103,279.803,97.0,0.0,0.687,8,12500,932.705,67.624,1,Main Straight,94.1
378.15,5,78.112,280.844,87.0,0.0,-1.909,8,12500,934.792,73.197,1,Main Straight,94.1
378.285,5,84.12,280.273,87.0,0.0,-2.095,8,12500,936.768,78.756,1,Main Straight,94.1
378.419,5,90.129,284.551,96.0,0.0,-0.563,8,12500,938.63,84.299,1,Main Straight,94.1
378.554,5,96.137,284.74,92.0,0.0,0.935,8,12500,940.374,89.824,1,Main Straight,94.1
378.689,5,102.146,284.095,90.0,0.0,-2.732,8,12500,941.999,95.332,1,Main Straight,94.1
378.823,5,108.155,287.763,85.0,0.0,1.013,8,12500,943.501,100.82,1,Main Straight,94.1
378.958,5,114.163,286.252,98.0,0.0,-0.666,8,12500,944.879,106.288,1,Main Straight,94.1
379.092,5,120.172,284.602,85.0,0.0,1.408,8,12500,946.129,111.735,1,Main Straight,94.1
379.227,5,126.18,283.812,93.0,0.0,-0.743,8,12500,947.251,117.16,1,Main Straight,94.1
379.362,5,132.189,288.04,94.0,0.0,2.302,8,12500,948.24,122.561,1,Main Straight,94.1
379.496,5,138.197,288.565,86.0,0.0,0.572,8,12500,949.096,127.938,1,Main Straight,94.1
379.631,5,144.206,289.709,80.0,0.0,-0.257,8,12500,949.815,133.29,1,Main Straight,94.1
379.766,5,150.215,291.518,87.0,0.0,-0.881,8,12500,950.396,138.615,1,Main Straight,94.1
379.9,5,156.223,289.154,96.0,0.0,-1.884,8,12500,950.838,143.913,1,Main Straight,94.1
380.035,5,162.232,288.234,94.0,0.0,1.138,8,12500,951.137,149.182,1,Main Straight,94.1
380.169,5,168.24,289.905,92.0,0.0,0.856,8,12500,951.293,154.423,1,Main Straight,94.1
380.304,5,174.249,291.519,95.0,0.0,-0.92,8,12500,951.304,159.633,1,Main Straight,94.1
380.439,5,180.258,291.708,92.0,0.0,0.321,8,12500,951.167,164.812,1,Main Straight,94.1
380.573,5,186.266,292.932,82.0,0.0,-0.159,8,12500,950.883,169.959,1,Main Straight,94.1
380.708,5,192.275,295.061,85.0,0.0,-1.631,8,12500,950.448,175.073,1,Main Straight,94.1
380.842,5,198.283,293.093,86.0,0.0,1.207,8,12500,949.862,180.153,1,Main Straight,94.1
380.977,5,204.292,294.783,99.0,0.0,0.258,8,12500,949.124,185.199,1,Main Straight,94.1
381.112,5,210.3,297.142,100.0,0.0,3.292,8,12500,948.233,190.209,1,Main Straight,94.1
381.246,5,216.309,294.341,97.0,0.0,-0.276,8,12500,947.187,195.183,1,Main Straight,94.1
381.381,5,222.318,295.527,88.0,0.0,-0.248,8,12500,945.987,200.12,1,Main Straight,94.1
381.516,5,228.326,295.031,93.0,0.0,-2.071,8,12500,944.63,205.018,1,Main Straight,94.1
381.65,5,234.335,298.488,97.0,0.0,-2.766,8,12500,943.116,209.879,1,Main Straight,94.1
381.785,5,240.343,296.62,89.0,0.0,1.786,8,12500,941.445,214.699,1,Main Straight,94.1
381.919,5,246.352,301.197,87.0,0.0,-0.247,8,12500,939.616,219.48,1,Main Straight,94.1
382.054,5,252.361,294.814,89.0,0.0,1.588,8,12500,937.63,224.22,1,Main Straight,94.1
382.189,5,258.369,300.208,82.0,0.0,-0.366,8,12500,935.485,228.918,1,Main Straight,94.1
382.323,5,264.378,298.871,100.0,0.0,4.482,8,12500,933.181,233.574,1,Main Straight,94.1
382.458,5,270.386,302.611,96.0,0.0,1.282,8,12500,930.719,238.187,1,Main Straight,94.1
382.593,5,276.395,298.917,84.0,0.0,0.863,8,12500,928.099,242.757,1,Main Straight,94.1
382.727,5,282.403,299.976,96.0,0.0,0.765,8,12500,925.321,247.283,1,Main Straight,94.1
382.862,5,288.412,301.5,83.0,0.0,0.37,8,12500,922.384,251.764,1,Main Straight,94.1
382.996,5,294.421,300.99,97.0,0.0,1.029,8,12500,919.291,256.2,1,Main Straight,94.1
383.131,5,300.429,300.593,97.0,0.0,-0.262,8,12500,916.04,260.59,1,Main Straight,94.1
383.266,5,306.438,302.273,89.0,0.0,2.102,8,12500,912.633,264.934,1,Main Straight,94.1
383.4,5,312.446,302.361,91.0,0.0,-2.25,8,12500,909.071,269.231,1,Main Straight,94.1
383.535,5,318.455,303.158,82.0,0.0,2.85,8,12500,905.354,273.481,1,Main Straight,94.1
383.67,5,324.464,305.208,9.0,65.0,-0.429,8,12500,901.484,277.683,1,Main Straight,94.1
383.804,5,330.472,305.581,14.0,87.0,0.844,8,12500,897.46,281.837,1,Main Straight,94.1
383.939,5,336.481,303.601,3.0,82.0,-0.12,8,12500,893.286,285.942,1,Main Straight,94.1
384.073,5,342.489,303.018,2.0,79.0,2.657,8,12500,888.961,289.999,1,Main Straight,94.1
384.208,5,348.498,303.318,4.0,65.0,3.209,8,12500,884.487,294.006,1,Main Straight,94.1
384.343,5,354.506,105.509,5.0,80.0,12.752,3,7292,879.866,297.964,1,Turn 1,94.1
384.477,5,360.515,104.282,0.0,84.0,16.571,3,7149,875.1,301.871,1,Turn 1,94.1
384.612,5,366.524,106.254,11.0,82.0,23.273,3,7438,870.189,305.729,1,Turn 1,94.1
384.746,5,372.532,104.079,2.0,86.0,27.803,3,7182,865.136,309.536,1,Turn 1,94.1
384.881,5,378.541,103.336,3.0,89.0,21.192,3,7176,859.942,313.292,1,Turn 1,94.1
385.016,5,384.549,102.806,6.0,86.0,20.476,3,7218,854.61,316.998,1,Turn 1,94.1
385.15,5,390.558,88.059,0.0,93.0,28.33,3,6582,849.142,320.652,1,Turn 1,94.1
385.285,5,396.567,86.576,0.0,89.0,34.694,3,6530,843.539,324.255,1,Turn 1,94.1
385.42,5,402.575,86.135,0.0,94.0,-29.354,3,6514,837.804,327.806,1,Turn 1,94.1
385.554,5,408.584,85.864,0.0,85.0,-16.522,3,6505,831.939,331.306,1,Turn 1,94.1
385.689,5,414.592,86.313,0.0,96.0,-28.633,3,6520,825.946,334.754,1,Turn 1,94.1
385.823,5,420.601,88.441,0.0,88.0,-35.938,3,6595,819.828,338.15,1,Turn 1,94.1
385.958,5,426.609,84.616,0.0,88.0,-29.052,3,6461,813.588,341.494,1,Turn 1,94.1
386.093,5,432.618,83.838,0.0,97.0,-37.217,3,6434,807.228,344.787,1,Turn 1,94.1
386.227,5,438.627,86.77,0.0,88.0,-23.38,3,6536,800.75,348.027,1,Turn 1,94.1
386.362,5,444.635,83.934,0.0,98.0,-24.893,3,6437,794.158,351.216,1,Turn 1,94.1
386.497,5,450.644,86.831,0.0,87.0,-21.836,3,6539,787.453,354.352,1,Turn 1,94.1
386.631,5,456.652,85.569,0.0,91.0,-28.931,3,6494,780.64,357.437,1,Turn 1,94.1
386.766,5,462.661,79.525,0.0,88.0,-12.91,3,6283,773.72,360.47,1,Turn 1,94.1
386.9,5,468.67,82.886,0.0,88.0,-37.713,3,6401,766.697,363.451,1,Turn 1,94.1
387.035,5,474.678,97.98,51.0,0.0,-19.566,3,7949,759.574,366.38,1,Turn 1,94.1
387.17,5,480.687,100.293,42.0,0.0,-18.749,3,7850,752.353,369.258,1,Turn 1,94.1
387.304,5,486.695,101.555,30.0,0.0,-12.709,3,7654,745.039,372.085,1,Turn 1,94.1
387.439,5,492.704,102.348,64.0,0.0,-38.843,3,8362,737.633,374.86,1,Turn 1,94.1
387.574,5,498.712,99.911,36.0,0.0,-24.865,3,7716,730.138,377.584,1,Turn 1,94.1
387.708,5,504.721,100.604,30.0,0.0,-30.276,3,7621,722.56,380.258,1,Turn 1,94.1
387.843,5,510.73,99.085,46.0,0.0,-20.975,3,7887,714.899,382.881,1,Turn 1,94.1
387.977,5,516.738,98.049,48.0,0.0,-16.424,3,7891,707.16,385.453,1,Turn 1,94.1
388.112,5,522.747,99.886,29.0,0.0,-21.847,3,7576,699.345,387.976,1,Turn 1,94.1
388.247,5,528.755,97.414,37.0,0.0,-17.966,3,7649,691.459,390.448,1,Turn 1,94.1
388.381,5,534.764,97.55,55.0,0.0,-33.384,3,8014,683.504,392.871,1,Turn 1,94.1
388.516,5,540.773,95.441,52.0,0.0,-25.293,3,7880,675.483,395.245,1,Turn 1,94.1
388.651,5,546.781,99.815,21.0,0.0,-36.1,3,7413,667.4,397.57,1,Turn 1,94.1
388.785,5,552.79,93.999,22.0,0.0,-25.076,3,7229,659.258,399.847,1,Turn 1,94.1
388.92,5,558.798,96.096,55.0,0.0,-31.913,3,7963,651.06,402.075,1,Turn 1,94.1
389.054,5,564.807,97.16,20.0,0.0,-21.498,3,7300,642.81,404.256,1,Turn 1,94.1
389.189,5,570.815,92.835,34.0,0.0,-38.652,3,7429,634.511,406.389,1,Turn 1,94.1
389.324,5,576.824,94.656,51.0,0.0,-18.57,3,7832,626.165,408.475,1,Turn 1,94.1
389.458,5,582.833,95.826,23.0,54.0,-33.086,3,7313,617.777,410.515,1,Turn 1,94.1
389.593,5,588.841,93.323,19.0,35.0,-20.267,3,7146,609.349,412.508,1,Turn 1,94.1
389.727,5,594.85,94.074,16.0,40.0,-26.696,3,7112,600.885,414.456,1,Turn 1,94.1
389.862,5,600.858,93.845,15.0,48.0,-26.798,3,7084,592.388,416.358,1,Turn 1,94.1
389.997,5,606.867,93.91,7.0,54.0,-19.845,3,6926,583.86,418.216,1,Turn 1,94.1
390.131,5,612.876,90.025,21.0,63.0,-15.707,3,7070,575.305,420.03,1,Turn 1,94.1
390.266,5,618.884,91.023,11.0,35.0,-18.449,3,6905,566.727,421.799,1,Turn 1,94.1
390.401,5,624.893,131.286,6.0,65.0,-30.536,4,8215,558.127,423.526,1,Turn 2,94.1
390.535,5,630.901,130.184,2.0,64.0,-15.534,4,8096,549.509,425.209,1,Turn 2,94.1
390.67,5,636.91,130.511,2.0,48.0,-13.602,4,8107,540.876,426.851,1,Turn 2,94.1
390.804,5,642.918,130.662,4.0,65.0,-29.189,4,8153,532.231,428.45,1,Turn 2,94.1
390.939,5,648.927,128.246,23.0,61.0,-22.203,4,8448,523.576,430.009,1,Turn 2,94.1
391.074,5,654.936,129.17,34.0,0.0,-19.279,4,8700,514.915,431.526,1,Turn 2,94.1
391.208,5,660.944,129.339,37.0,0.0,-15.244,4,8766,506.249,433.004,1,Turn 2,94.1
391.343,5,666.953,127.016,35.0,0.0,-13.624,4,8645,497.582,434.443,1,Turn 2,94.1
391.478,5,672.961,127.704,46.0,0.0,-22.115,4,8889,488.917,435.842,1,Turn 2,94.1
391.612,5,678.97,127.024,41.0,0.0,-13.004,4,8765,480.254,437.203,1,Turn 2,94.1
391.747,5,684.979,127.954,44.0,0.0,-20.921,4,8858,471.598,438.526,1,Turn 2,94.1
391.881,5,690.987,126.022,51.0,0.0,-18.855,4,8930,462.951,439.812,1,Turn 2,94.1
392.016,5,696.996,124.428,55.0,0.0,-31.787,4,8954,454.314,441.062,1,Turn 2,94.1
392.151,5,703.004,128.754,29.0,0.0,-27.95,4,8586,445.69,442.275,1,Turn 2,94.1
392.285,5,709.013,123.205,35.0,0.0,-27.571,4,8512,437.081,443.453,1,Turn 2,94.1
392.42,5,715.021,125.542,30.0,0.0,-30.59,4,8493,428.489,444.597,1,Turn 2,94.1
392.555,5,721.03,127.433,36.0,0.0,-13.683,4,8680,419.916,445.706,1,Turn 2,94.1
392.689,5,727.039,125.647,62.0,0.0,-32.403,4,9137,411.365,446.781,1,Turn 2,94.1
392.824,5,733.047,125.272,29.0,0.0,-23.029,4,8464,402.836,447.824,1,Turn 2,94.1
392.958,5,739.056,126.719,34.0,0.0,-40.416,4,8615,394.331,448.834,1,Turn 2,94.1
393.093,5,745.064,124.307,48.0,0.0,-33.689,4,8810,385.853,449.813,1,Turn 2,94.1
393.228,5,751.073,125.864,40.0,0.0,-36.054,4,8705,377.403,450.76,1,Turn 2,94.1
393.362,5,757.082,124.403,55.0,0.0,-33.983,4,8954,368.981,451.677,1,Turn 2,94.1
393.497,5,763.09,122.967,20.0,0.0,-38.625,4,8203,360.59,452.564,1,Turn 2,94.1
393.631,5,769.099,121.963,36.0,0.0,-30.617,4,8488,352.231,453.421,1,Turn 2,94.1
393.766,5,775.107,122.966,53.0,0.0,-18.593,4,8863,343.905,454.25,1,Turn 2,94.1
393.901,5,781.116,121.172,48.0,0.0,-33.096,4,8701,335.613,455.051,1,Turn 2,94.1
394.035,5,787.124,124.17,28.0,0.0,-21.515,4,8405,327.356,455.824,1,Turn 2,94.1
394.17,5,793.133,121.617,35.0,0.0,-17.625,4,8456,319.135,456.57,1,Turn 2,94.1
394.305,5,799.142,123.354,46.0,0.0,-14.479,4,8737,310.951,457.29,1,Turn 2,94.1
394.439,5,805.15,123.322,41.0,0.0,24.267,4,8636,302.804,457.983,1,Turn 2,94.1
394.574,5,811.159,121.362,32.0,0.0,39.117,4,8387,294.696,458.652,1,Turn 2,94.1
394.708,5,817.167,124.766,36.0,0.0,26.548,4,8586,286.626,459.296,1,Turn 2,94.1
394.843,5,823.176,120.045,32.0,0.0,24.626,4,8341,278.595,459.916,1,Turn 2,94.1
394.978,5,829.185,123.396,48.0,0.0,31.019,4,8778,270.604,460.512,1,Turn 2,94.1
395.112,5,835.193,123.783,47.0,0.0,23.501,4,8772,262.652,461.085,1,Turn 2,94.1
395.247,5,841.202,125.647,46.0,0.0,35.028,4,8817,254.74,461.636,1,Turn 2,94.1
395.382,5,847.21,121.601,40.0,0.0,25.703,4,8556,246.868,462.164,1,Turn 2,94.1
395.516,5,853.219,125.685,37.0,0.0,33.984,4,8638,239.036,462.672,1,Turn 2,94.1
395.651,5,859.227,125.338,20.0,0.0,19.598,4,8286,231.243,463.158,1,Turn 2,94.1
395.785,5,865.236,125.363,52.0,0.0,21.527,4,8927,223.49,463.624,1,Turn 2,94.1
395.92,5,871.245,125.169,25.0,0.0,36.621,4,8380,215.777,464.069,1,Turn 2,94.1
396.055,5,877.253,121.956,62.0,0.0,26.763,4,9008,208.102,464.495,1,Turn 2,94.1
396.189,5,883.262,122.591,35.0,0.0,26.099,4,8490,200.466,464.903,1,Turn 2,94.1
396.324,5,889.27,124.225,36.0,0.0,26.014,4,8567,192.868,465.291,1,Turn 2,94.1
396.459,5,895.279,123.007,45.0,0.0,22.633,4,8705,185.307,465.661,1,Turn 2,94.1
396.593,5,901.288,280.744,96.0,0.0,-2.028,8,12500,177.783,466.014,1,Back Straight,94.1
396.728,5,907.296,283.128,84.0,0.0,1.875,8,12500,170.294,466.349,1,Back Straight,94.1
396.862,5,913.305,278.993,91.0,0.0,3.729,8,12500,162.841,466.668,1,Back Straight,94.1
396.997,5,919.313,283.045,83.0,0.0,-0.508,8,12500,155.422,466.969,1,Back Straight,94.1
397.132,5,925.322,282.804,94.0,0.0,-0.172,8,12500,148.036,467.255,1,Back Straight,94.1
397.266,5,931.33,281.351,83.0,0.0,-0.993,8,12500,140.682,467.525,1,Back Straight,94.1
397.401,5,937.339,279.851,87.0,0.0,1.915,8,12500,133.359,467.779,1,Back Straight,94.1
397.535,5,943.348,280.13,87.0,0.0,-0.812,8,12500,126.065,468.018,1,Back Straight,94.1
397.67,5,949.356,279.87,100.0,0.0,1.244,8,12500,118.801,468.242,1,Back Straight,94.1
397.805,5,955.365,281.149,95.0,0.0,2.929,8,12500,111.564,468.451,1,Back Straight,94.1
397.939,5,961.373,283.345,95.0,0.0,-3.077,8,12500,104.352,468.647,1,Back Straight,94.1
398.074,5,967.382,281.246,84.0,0.0,1.045,8,12500,97.165,468.828,1,Back Straight,94.1
398.209,5,973.391,279.743,93.0,0.0,-1.06,8,12500,90.001,468.995,1,Back Straight,94.1
398.343,5,979.399,282.302,89.0,0.0,-0.424,8,12500,82.859,469.149,1,Back Straight,94.1
398.478,5,985.408,281.027,84.0,0.0,0.766,8,12500,75.737,469.29,1,Back Straight,94.1
398.612,5,991.416,279.769,87.0,0.0,0.271,8,12500,68.633,469.417,1,Back Straight,94.1
398.747,5,997.425,280.047,85.0,0.0,-0.324,8,12500,61.547,469.532,1,Back Straight,94.1
398.882,5,1003.433,281.334,87.0,0.0,-5.119,8,12500,54.475,469.633,1,Back Straight,94.1
399.016,5,1009.442,279.394,85.0,0.0,0.174,8,12500,47.417,469.722,1,Back Straight,94.1
399.151,5,1015.451,280.743,92.0,0.0,-0.664,8,12500,40.371,469.799,1,Back Straight,94.1
399.286,5,1021.459,280.352,92.0,0.0,3.091,8,12500,33.335,469.863,1,Back Straight,94.1
399.42,5,1027.468,281.824,90.0,0.0,-4.009,8,12500,26.308,469.915,1,Back Straight,94.1
399.555,5,1033.476,280.686,80.0,0.0,1.495,8,12500,19.287,469.954,1,Back Straight,94.1
399.689,5,1039.485,279.727,99.0,0.0,-0.34,8,12500,12.271,469.981,1,Back Straight,94.1
399.824,5,1045.494,277.402,87.0,0.0,-5.226,8,12500,5.259,469.997,1,Back Straight,94.1
399.959,5,1051.502,278.572,99.0,0.0,-0.847,8,12500,-1.753,470.0,1,Back Straight,94.1
400.093,5,1057.511,277.304,92.0,0.0,-0.1,8,12500,-8.765,469.991,1,Back Straight,94.1
400.228,5,1063.519,277.985,88.0,0.0,-0.156,8,12500,-15.779,469.969,1,Back Straight,94.1
400.363,5,1069.528,279.07,83.0,0.0,-0.891,8,12500,-22.797,469.936,1,Back Straight,94.1
400.497,5,1075.536,282.492,100.0,0.0,-1.61,8,12500,-29.821,469.89,1,Back Straight,94.1
400.632,5,1081.545,278.344,88.0,0.0,-4.0,8,12500,-36.852,469.832,1,Back Straight,94.1
400.766,5,1087.554,277.552,82.0,0.0,-2.011,8,12500,-43.893,469.762,1,Back Straight,94.1
400.901,5,1093.562,283.52,86.0,0.0,-1.746,8,12500,-50.945,469.679,1,Back Straight,94.1
401.036,5,1099.571,281.927,98.0,0.0,-1.38,8,12500,-58.009,469.584,1,Back Straight,94.1
401.17,5,1105.579,278.906,93.0,0.0,-0.427,8,12500,-65.088,469.476,1,Back Straight,94.1
401.305,5,1111.588,279.607,84.0,0.0,1.404,8,12500,-72.183,469.355,1,Back Straight,94.1
401.439,5,1117.597,279.835,100.0,0.0,0.716,8,12500,-79.296,469.221,1,Back Straight,94.1
401.574,5,1123.605,280.376,96.0,0.0,-0.787,8,12500,-86.428,469.074,1,Back Straight,94.1
401.709,5,1129.614,280.562,97.0,0.0,-0.848,8,12500,-93.581,468.913,1,Back Straight,94.1
401.843,5,1135.622,280.183,86.0,0.0,3.611,8,12500,-100.756,468.739,1,Back Straight,94.1
401.978,5,1141.631,276.141,84.0,0.0,-2.038,8,12500,-107.955,468.551,1,Back Straight,94.1
402.113,5,1147.639,278.599,89.0,0.0,2.712,8,12500,-115.179,468.348,1,Back Straight,94.1
402.247,5,1153.648,277.807,80.0,0.0,-0.068,8,12500,-122.43,468.132,1,Back Straight,94.1
402.382,5,1159.657,280.423,99.0,0.0,-1.667,8,12500,-129.708,467.9,1,Back Straight,94.1
402.516,5,1165.665,278.303,92.0,0.0,1.991,8,12500,-137.016,467.654,1,Back Straight,94.1
402.651,5,1171.674,277.754,97.0,0.0,-0.798,8,12500,-144.355,467.392,1,Back Straight,94.1
402.786,5,1177.682,278.281,89.0,0.0,1.834,8,12500,-151.725,467.114,1,Back Straight,94.1
402.92,5,1183.691,278.928,11.0,66.0,1.24,8,12500,-159.127,466.82,1,Back Straight,94.1
403.055,5,1189.7,277.376,7.0,85.0,-1.225,8,12500,-166.563,466.511,1,Back Straight,94.1
403.19,5,1195.708,275.41,0.0,88.0,2.681,8,12500,-174.034,466.184,1,Back Straight,94.1
403.324,5,1201.717,276.333,14.0,66.0,-0.699,8,12500,-181.54,465.84,1,Back Straight,94.1
403.459,5,1207.725,280.936,0.0,75.0,-2.84,8,12500,-189.083,465.479,1,Back Straight,94.1
403.593,5,1213.734,278.294,3.0,69.0,2.226,8,12500,-196.662,465.099,1,Back Straight,94.1
403.728,5,1219.742,275.807,14.0,72.0,-0.502,8,12500,-204.279,464.701,1,Back Straight,94.1
403.863,5,1225.751,276.886,12.0,85.0,0.159,8,12500,-211.935,464.285,1,Back Straight,94.1
403.997,5,1231.76,275.86,8.0,69.0,1.262,8,12500,-219.629,463.849,1,Back Straight,94.1
404.132,5,1237.768,277.551,5.0,94.0,1.48,8,12500,-227.362,463.393,1,Back Straight,94.1
404.267,5,1243.777,279.661,4.0,67.0,-2.625,8,12500,-235.134,462.917,1,Back Straight,94.1
404.401,5,1249.785,277.209,3.0,98.0,0.468,8,12500,-242.947,462.421,1,Back Straight,94.1
404.536,5,1255.794,103.242,5.0,65.0,-33.431,3,7213,-250.799,461.903,1,Turn 3,94.1
404.67,5,1261.803,103.63,10.0,65.0,-17.982,3,7327,-258.691,461.363,1,Turn 3,94.1
404.805,5,1267.811,103.883,13.0,66.0,-21.025,3,7395,-266.623,460.801,1,Turn 3,94.1
404.94,5,1273.82,105.084,11.0,93.0,-21.043,3,7397,-274.594,460.217,1,Turn 3,94.1
405.074,5,1279.828,101.324,1.0,67.0,-20.882,3,7066,-282.606,459.609,1,Turn 3,94.1
405.209,5,1285.837,105.893,4.0,79.0,-36.301,3,7286,-290.656,458.977,1,Turn 3,94.1
405.343,5,1291.845,101.997,13.0,67.0,-25.965,3,7329,-298.745,458.321,1,Turn 3,94.1
405.478,5,1297.854,105.382,10.0,96.0,-26.265,3,7388,-306.873,457.64,1,Turn 3,94.1
405.613,5,1303.863,104.113,2.0,81.0,-32.482,3,7183,-315.039,456.933,1,Turn 3,94.1
405.747,5,1309.871,104.31,2.0,82.0,-30.435,3,7190,-323.241,456.2,1,Turn 3,94.1
405.882,5,1315.88,106.477,11.0,75.0,-21.707,3,7446,-331.48,455.441,1,Turn 3,94.1
406.017,5,1321.888,105.735,45.0,0.0,-19.572,3,8100,-339.755,454.654,1,Turn 3,94.1
406.151,5,1327.897,105.123,37.0,0.0,-30.089,3,7919,-348.064,453.839,1,Turn 3,94.1
406.286,5,1333.906,107.758,26.0,0.0,-24.498,3,7791,-356.407,452.996,1,Turn 3,94.1
406.42,5,1339.914,102.419,58.0,0.0,-38.943,3,8244,-364.782,452.124,1,Turn 3,94.1
406.555,5,1345.923,107.628,43.0,0.0,-29.71,3,8126,-373.188,451.222,1,Turn 3,94.1
406.69,5,1351.931,109.161,61.0,0.0,-28.552,3,8540,-381.624,450.29,1,Turn 3,94.1
406.824,5,1357.94,103.427,43.0,0.0,-12.529,3,7979,-390.089,449.328,1,Turn 3,94.1
406.959,5,1363.948,107.848,40.0,0.0,-26.333,3,8074,-398.58,448.333,1,Turn 3,94.1
407.094,5,1369.957,107.916,57.0,0.0,-20.063,3,8417,-407.097,447.307,1,Turn 3,94.1
407.228,5,1375.966,104.954,44.0,0.0,-19.954,3,8053,-415.638,446.248,1,Turn 3,94.1
407.363,5,1381.974,105.568,37.0,0.0,-38.118,3,7934,-424.2,445.156,1,Turn 3,94.1
407.497,5,1387.983,105.913,53.0,0.0,-29.803,3,8266,-432.783,444.029,1,Turn 3,94.1
407.632,5,1393.991,105.992,20.0,0.0,-40.256,3,7609,-441.383,442.869,1,Turn 3,94.1
407.767,5,1400.0,107.859,64.0,0.0,-20.357,3,8555,-450.0,441.673,2,Turn 3,94.1
407.901,5,1406.009,106.304,30.0,0.0,-20.736,3,7820,-458.631,440.442,2,Turn 3,94.1
408.036,5,1412.017,107.541,43.0,0.0,-25.323,3,8123,-467.273,439.174,2,Turn 3,94.1
408.171,5,1418.026,107.623,38.0,0.0,-32.309,3,8026,-475.925,437.869,2,Turn 3,94.1
408.305,5,1424.034,110.401,23.0,0.0,-21.729,3,7824,-484.585,436.527,2,Turn 3,94.1
408.44,5,1430.043,107.621,57.0,0.0,-21.672,3,8406,-493.249,435.147,2,Turn 3,94.1
408.574,5,1436.052,107.765,20.0,0.0,-25.222,3,7671,-501.916,433.728,2,Turn 3,94.1
408.709,5,1442.06,107.14,31.0,0.0,-31.181,3,7869,-510.582,432.27,2,Turn 3,94.1
408.844,5,1448.069,106.624,24.0,0.0,-18.671,3,7711,-519.246,430.773,2,Turn 3,94.1
408.978,5,1454.077,108.027,59.0,0.0,-22.472,3,8460,-527.905,429.234,2,Turn 3,94.1
409.113,5,1460.086,107.212,46.0,0.0,-19.287,3,8172,-536.555,427.656,2,Turn 3,94.1
409.247,5,1466.094,106.831,37.0,0.0,-37.853,3,7979,-545.195,426.035,2,Turn 3,94.1
409.382,5,1472.103,103.725,26.0,0.0,-23.178,3,7650,-553.82,424.373,2,Turn 3,94.1
409.517,5,1478.112,105.201,32.0,0.0,-24.183,3,7822,-562.429,422.668,2,Turn 3,94.1
409.651,5,1484.12,105.285,12.0,60.0,-23.649,3,7424,-571.019,420.92,2,Turn 3,94.1
409.786,5,1490.129,106.391,7.0,35.0,-31.296,3,7363,-579.586,419.128,2,Turn 3,94.1
409.921,5,1496.137,105.861,18.0,37.0,-33.607,3,7565,-588.127,417.293,2,Turn 3,94.1
410.055,5,1502.146,107.227,4.0,57.0,-26.473,3,7332,-596.64,415.413,2,Turn 3,94.1
